arquivo;timestamp;regra;evidencia;confianca
DOC_0907.txt;2026-04-22 01:51:52;Aprovador não reconhecido;Ana Beatriz;Médio
DOC_0908.txt;2026-04-22 01:51:55;Aprovador não reconhecido;Ana Beatriz;Médio
DOC_0909.txt;2026-04-22 01:51:57;Aprovador não reconhecido;Carlos Mendes;Médio
DOC_0910.txt;2026-04-22 01:52:05;Aprovador não reconhecido;Roberto Lima;Médio
DOC_0911.txt;2026-04-22 01:52:07;Aprovador não reconhecido;Roberto Lima;Médio
DOC_0912.txt;2026-04-22 01:52:15;Aprovador não reconhecido;Carlos Mendes;Médio
DOC_0913.txt;2026-04-22 01:52:17;Aprovador não reconhecido;Ana Beatriz;Médio
DOC_0913.txt;2026-04-22 01:52:17;STATUS inconsistente;Cancelado com data de pagamento;Médio
DOC_0915.txt;2026-04-22 01:52:27;Aprovador não reconhecido;Roberto Lima;Médio
DOC_0916.txt;2026-04-22 01:52:30;Aprovador não reconhecido;Carlos Mendes;Médio
DOC_0917.txt;2026-04-22 01:52:32;Aprovador não reconhecido;Roberto Lima;Médio
DOC_0918.txt;2026-04-22 01:52:39;Aprovador não reconhecido;Ana Beatriz;Médio
DOC_0919.txt;2026-04-22 01:52:42;Aprovador não reconhecido;Fernanda Costa;Médio
DOC_0922.txt;2026-04-22 01:52:54;Aprovador não reconhecido;Roberto Lima;Médio
DOC_0923.txt;2026-04-22 01:53:02;Aprovador não reconhecido;Ana Beatriz;Médio
DOC_0924.txt;2026-04-22 01:53:04;Aprovador não reconhecido;Fernanda Costa;Médio
DOC_0925.txt;2026-04-22 01:53:11;Aprovador não reconhecido;Fernanda Costa;Médio
DOC_0926.txt;2026-04-22 01:53:14;Aprovador não reconhecido;Ana Beatriz;Médio
DOC_0927.txt;2026-04-22 01:53:16;Aprovador não reconhecido;Fernanda Costa;Médio
DOC_0928.txt;2026-04-22 01:53:24;Aprovador não reconhecido;Fernanda Costa;Médio
DOC_0929.txt;2026-04-22 01:53:26;Aprovador não reconhecido;Ana Beatriz;Médio
DOC_0930.txt;2026-04-22 01:53:29;Aprovador não reconhecido;Fernanda Costa;Médio
DOC_0932.txt;2026-04-22 01:53:39;Aprovador não reconhecido;Fernanda Costa;Médio
DOC_0934.txt;2026-04-22 01:53:48;Aprovador não reconhecido;Ana Beatriz;Médio
DOC_0935.txt;2026-04-22 01:53:56;Aprovador não reconhecido;Roberto Lima;Médio
DOC_0935.txt;2026-04-22 01:53:56;STATUS inconsistente;Cancelado com data de pagamento;Médio
DOC_0936.txt;2026-04-22 01:53:58;Aprovador não reconhecido;Carlos Mendes;Médio
DOC_0937.txt;2026-04-22 01:54:01;Aprovador não reconhecido;Carlos Mendes;Médio
DOC_0938.txt;2026-04-22 01:54:08;Aprovador não reconhecido;Fernanda Costa;Médio
DOC_0938.txt;2026-04-22 01:54:08;STATUS inconsistente;Cancelado com data de pagamento;Médio
DOC_0939.txt;2026-04-22 01:54:11;Aprovador não reconhecido;Carlos Mendes;Médio
DOC_0940.txt;2026-04-22 01:54:13;Aprovador não reconhecido;Carlos Mendes;Médio
DOC_0941.txt;2026-04-22 01:54:21;Aprovador não reconhecido;Fernanda Costa;Médio
DOC_0944.txt;2026-04-22 01:54:33;Aprovador não reconhecido;Ana Beatriz;Médio
DOC_0945.txt;2026-04-22 01:54:36;Aprovador não reconhecido;Carlos Mendes;Médio
DOC_0946.txt;2026-04-22 01:54:43;Aprovador não reconhecido;Carlos Mendes;Médio
DOC_0947.txt;2026-04-22 01:54:46;Aprovador não reconhecido;Carlos Mendes;Médio
DOC_0948.txt;2026-04-22 01:54:48;Aprovador não reconhecido;Fernanda Costa;Médio
DOC_0949.txt;2026-04-22 01:54:55;Aprovador não reconhecido;Fernanda Costa;Médio
DOC_0949.txt;2026-04-22 01:54:55;STATUS inconsistente;Cancelado com data de pagamento;Médio
DOC_0950.txt;2026-04-22 01:54:58;Aprovador não reconhecido;Carlos Mendes;Médio
DOC_0951.txt;2026-04-22 01:55:05;Aprovador não reconhecido;Ana Beatriz;Médio
DOC_0952.txt;2026-04-22 01:55:08;Aprovador não reconhecido;Carlos Mendes;Médio
DOC_0953.txt;2026-04-22 01:55:10;Aprovador não reconhecido;Carlos Mendes;Médio
DOC_0954.txt;2026-04-22 01:55:18;Aprovador não reconhecido;Carlos Mendes;Médio
DOC_0955.txt;2026-04-22 01:55:20;Aprovador não reconhecido;Ana Beatriz;Médio
DOC_0956.txt;2026-04-22 01:55:28;Aprovador não reconhecido;Roberto Lima;Médio
DOC_0957.txt;2026-04-22 01:55:30;Aprovador não reconhecido;Fernanda Costa;Médio
DOC_0958.txt;2026-04-22 01:55:33;Aprovador não reconhecido;Roberto Lima;Médio
DOC_0958.txt;2026-04-22 01:55:33;STATUS inconsistente;Cancelado com data de pagamento;Médio
DOC_0960.txt;2026-04-22 01:55:43;Aprovador não reconhecido;Carlos Mendes;Médio
DOC_0962.txt;2026-04-22 01:55:53;Aprovador não reconhecido;Ana Beatriz;Médio
DOC_0962.txt;2026-04-22 01:55:53;STATUS inconsistente;Cancelado com data de pagamento;Médio
DOC_0963.txt;2026-04-22 01:55:55;Aprovador não reconhecido;Roberto Lima;Médio
DOC_0965.txt;2026-04-22 01:56:05;Aprovador não reconhecido;Carlos Mendes;Médio
DOC_0966.txt;2026-04-22 01:56:07;Aprovador não reconhecido;Roberto Lima;Médio
DOC_0967.txt;2026-04-22 01:56:15;Aprovador não reconhecido;Carlos Mendes;Médio
DOC_0968.txt;2026-04-22 01:56:17;Aprovador não reconhecido;Ana Beatriz;Médio
DOC_0969.txt;2026-04-22 01:56:25;Aprovador não reconhecido;Ana Beatriz;Médio
DOC_0970.txt;2026-04-22 01:56:27;Aprovador não reconhecido;Fernanda Costa;Médio
DOC_0971.txt;2026-04-22 01:56:29;Aprovador não reconhecido;Roberto Lima;Médio
DOC_0972.txt;2026-04-22 01:56:37;STATUS inconsistente;Cancelado com data de pagamento;Médio
DOC_0973.txt;2026-04-22 01:56:39;Aprovador não reconhecido;Roberto Lima;Médio
DOC_0974.txt;2026-04-22 01:56:47;Aprovador não reconhecido;Ana Beatriz;Médio
DOC_0975.txt;2026-04-22 01:56:49;Aprovador não reconhecido;Roberto Lima;Médio
DOC_0976.txt;2026-04-22 01:56:52;NF duplicada;NF-37973;Alto
DOC_0976.txt;2026-04-22 01:56:52;Aprovador não reconhecido;Ana Beatriz;Médio
DOC_0977.txt;2026-04-22 01:56:59;Aprovador não reconhecido;Carlos Mendes;Médio
DOC_0978.txt;2026-04-22 01:57:01;Aprovador não reconhecido;Fernanda Costa;Médio
DOC_0979.txt;2026-04-22 01:57:09;Aprovador não reconhecido;Ana Beatriz;Médio
DOC_0980.txt;2026-04-22 01:57:11;Aprovador não reconhecido;Fernanda Costa;Médio
DOC_0981.txt;2026-04-22 01:57:14;Aprovador não reconhecido;Carlos Mendes;Médio
DOC_0982.txt;2026-04-22 01:57:21;Aprovador não reconhecido;Carlos Mendes;Médio
DOC_0983.txt;2026-04-22 01:57:23;Aprovador não reconhecido;Ana Beatriz;Médio
DOC_0985.txt;2026-04-22 01:57:33;Aprovador não reconhecido;Carlos Mendes;Médio
DOC_0985.txt;2026-04-22 01:57:33;STATUS inconsistente;Cancelado com data de pagamento;Médio
DOC_0986.txt;2026-04-22 01:57:36;Aprovador não reconhecido;Ana Beatriz;Médio
DOC_0987.txt;2026-04-22 01:57:43;Aprovador não reconhecido;Roberto Lima;Médio
DOC_0988.txt;2026-04-22 01:57:45;Aprovador não reconhecido;Roberto Lima;Médio
DOC_0988.txt;2026-04-22 01:57:45;STATUS inconsistente;Cancelado com data de pagamento;Médio
DOC_0990.txt;2026-04-22 01:57:55;Aprovador não reconhecido;Roberto Lima;Médio
DOC_0991.txt;2026-04-22 01:58:03;Aprovador não reconhecido;Fernanda Costa;Médio
DOC_0992.txt;2026-04-22 01:58:05;Aprovador não reconhecido;Roberto Lima;Médio
DOC_0992.txt;2026-04-22 01:58:05;STATUS inconsistente;Cancelado com data de pagamento;Médio
DOC_0993.txt;2026-04-22 01:58:07;STATUS inconsistente;Cancelado com data de pagamento;Médio
DOC_0994.txt;2026-04-22 01:58:15;Aprovador não reconhecido;Roberto Lima;Médio
DOC_0995.txt;2026-04-22 01:58:17;Aprovador não reconhecido;Ana Beatriz;Médio
DOC_0997.txt;2026-04-22 01:58:27;Aprovador não reconhecido;Carlos Mendes;Médio
DOC_0998.txt;2026-04-22 01:58:29;Aprovador não reconhecido;Roberto Lima;Médio
DOC_0998.txt;2026-04-22 01:58:29;STATUS inconsistente;Cancelado com data de pagamento;Médio
DOC_0999.txt;2026-04-22 01:58:37;Aprovador não reconhecido;Carlos Mendes;Médio
DOC_1000.txt;2026-04-22 01:58:39;Aprovador não reconhecido;Fernanda Costa;Médio
